sbti_id;company_name
40020379;Shanghai Kunhe Supply Chain Management Co., Ltd.
40020405;MARCHIOL S.P.A.
40020408;Willkie Farr & Gallagher LLP
40020485;Stada Arzneimittel AG
40020489;Lobster Data GmbH
40020492;Krüger Group
40020503;GRAIL, Inc.
40020531;Bridge Data Centres
40020544;Humana AB
40020623;BOSSA
40020638;Hessing B.V.
40006137;YASUDA DENGYO Co.,Ltd.
40009632;Vepinsa Ingredientes SAPI de CV
40009875;Zhejiang Hisoar Chuannan Pharma Co., Ltd.
40009895;MIRARTH HOLDINGS, Inc.
40016897;Brinmore
40018367;Amayas Consulting
40017232;Medhouse
40017274;Kabusikigaisha Ito NC Kougyou
40016976;Iimuro Machinery Co.
40017113;Grafica Maiadouro, S. A.
40017168;DRESSBEST UNİFORMS CORPORATE WEAR
40015806;NeoXam
40016264;Hoyoung Innovative Integrated Advertising Ltd.
40016511;KINETICS PROCESS CONSULTING trading as KPC International
40016596;YOTSUBA Craft Inc.
40016697;eDoctor Healthcare Marketing Service, Ltd.
40000738;GPL Consulting, Inc.
40002821;Van Heurck
40017021;Entra ASA
40017109;NAVEX
40017608;Bidcorp UK
40017856;RONDO FOOD GmbH&Co.KG
40017960;20Cube Logistics Limited
40018162;Cloudera
40018184;Exostar
40018186;TOTEME
40018223;INTERNATIONAL PAPER AND SUN CARTONBOARD CO., LTD.
40018252;Catman North
40018415;coliquio
40018486;SACOJE, S.C.
40018527;MAAS
40018594;POPPYS KNITWEAR PRIVATE LIMITED
40018604;Cavotec
40018815;China Chengxin International Credit Rating Co., Ltd
40019034;Winthrop Technologies Limited
40019059;ECARX Holdings inc.
40019082;Seeberger GmbH
40019149;HAVAS
40019153;TATVA CHINTAN PHARMA CHEM LIMITED
40019173;Cafea GmbH
40019298;Nexia S&A
40019490;Sun Garden Group
40019512;Rentokil
40019597;Elevate Outdoor Collective
40019738;ALPITOUR SPA
40019786;Halton Group
40019812;Billtrust
40019880;Marlow Foods
40019997;RiverStone International
40020050;Bausch+Ströbel SE + Co. KG
40020052;EUROPASTRY, SA
40020174;Pietercil Group
40020268;Engrosfrukt AS
40020404;RiverRidge
40020418;Leifheit AG
40020468;HusCompagniet A/S
40020488;Konovo, LLC
40020502;Boran Packaging Ltd
40020538;M & P Group
40020541;SPG, Sports Gear
40020569;Suir Engineering
40020598;Ambius
40020610;Victus Dyeings
40020797;Poppies Bakeries NV
40020810;Navitas Parent Corporation
40020817;Encore
40020826;MG Holding
40021156;Datamatics Global Services Limited
40016969;Easy-AD Advertisement Shanghai Co., Ltd.
40019475;vhall technology (Shanghai) limited company
40016999;Royal Sens
40017097;Konings
40017455;Sunjewels Private Limited
40017720;Sicame UK LTD
40017775;Disprofarma
40017906;Młyny Kapka
40018010;Griffin Group Hotels
40018023;Team Telecom Armenia
40018399;retarus GmbH
40019367;mnemonic AS
40019591;Heraeus Group
40019971;Astra Sweets
40020045;MATHIEU S.A.S.
40020250;FairWind Group
40020251;DeNA Co., Ltd.
40020422;FINSA
40020605;AOKI Holdings Inc.
40020611;Verkkokauppa.com
40020622;Nissha Metallizing Solutions
40020631;Ampa
40020715;Arval Service Lease
40020759;FM
40020773;SKIOLD GROUP A/S
40020873;Royal Lemkes
40020886;Exact
40020889;Antibiotice SA
40020925;Beijing BOE Display Technology Co.,Ltd.
40020958;Wiesbauer
40021010;Morgan, Lewis & Bockius LLP
40021060;Froneri
40021113;Joriba Bakery
40021276;Qualfon
40021297;Zhejiang Jiuzhou Pharmaceutical Co., Ltd.
40021376;Pally Biscuits BV
40021595;Colonis
40021722;Glatt  GmbH
40010456;VISION EXPORTS
40004461;Dongyang Sun Well Tools Co.,Ltd
40011487;Anhui Yongda Adhesive Technology Co., Ltd.
40004053;Pharmcube Group Co., Ltd.
40016378;Mobigic Technologies Private Limited
40016467;Medtrade Products Limited
40016558;Ichifuku Co.,Ltd.
40016562;HARVEY.,Ltd
40016603;DAISEI Co., Ltd.
40016784;Amberjack Global Ltd.
40016323;Leo J. Shapiro & Associates, LLC. (DBA Shapiro+Raj)
40016381;PeoplePath
40008701;Nanping Senhui Bamboo and Wood Co., Ltd
40020486;Adastra
40020699;Bhabani Colors Pvt Ltd
40017569;Crown Ceramics
40018443;Entegris, Inc
40020717;FAMAR GROUP S.A.
40018287;Frendy
40021053;Garware Fulflex India Private Limited
40019967;Gohar Textile Mills Private Limited
40020837;Jiangsu Ferrotec Semiconductor Technology Co.,Ltd.
40021104;KSB SE & Co. KGaA
40021099;kunshan Complex Micro Interconnection Co.,Ltd
40018566;LASTER TECH AUTOMOTIVE (SHANGHAI) CO LTD
40021627;LiDestri foods, Inc.
40019293;Lohmann GmbH & Co. KG
40021214;Minda Corporation Limited
40018366;Packeta s.r.o.
40020291;Pariveda Solutions
40020136;Ryoden
40019796;Savencia Group
40019169;Sistemas Avanzados de Tecnología, S.A.- SATEC
40020176;Trimco Group
40020003;TUNICOTEX GROUP
40018074;VP Group
40020399;Zalaris ASA
40012288;Merson Signs Ltd
40011109;SendingCell, LLC
40002512;Daily Tours
40016449;Sequentis Health
40016638;Yamamoto Mfg.co.,Ltd.
40003290;Sweep
40001434;Netox Oy
40016779;Trident Utilities Limited
40016169;PIP Mechanical & Electrical Holdings Ltd
40016535;Bython Media Inc
40016646;Koushin Seisakusho Co. Ltd.
40000454;Oxford Nanopore Technologies plc
40016150;EBM (Genossenschaft Elektra Birseck)
40004911;Global Advanced Technology
40019488;Taizhou Hongji Machinery Co., Ltd.
40018324;Telecom Computer Inc
40017697;Nepa Sweden AB
40017659;Fukutomikogyo Co., Ltd.
40017932;Hangzhou Bofeng Diamond Tools Co.,Ltd.
40017514;Leadership Management Consulting Co.,Ltd.
40018057;M Product Co., Ltd.
40017973;abcr GmbH
40017912;RxVantage
40017144;ISONO SYOUTEN Co.,Ltd.
40017331;Complete Laboratory Solutions
40021980;AB Rokiskio suris
40020777;Alimentos del Mediterráneo, S. Coop.
40020700;ASAHI KOGYOSHA CO.,LTD.
40020730;Astrum
40018521;BCN Group Ltd
40021107;Boni Holding AD
40020394;Cala Management Ltd
40017933;Campus Living Villages
40014153;CMIC HOLDINGS Co., Ltd.
40021306;Colart International Holdings Limited
40022073;COLLABORATION & COMMUNICATION TECHNOLOGIES PVT LTD
40021131;Collibra (Group)
40020652;Consilio
40018262;Croatian Post Inc. (HP - Hrvatska posta d.d.)
40020891;De' Longhi Group
40020856;Etabl. J. Soubry N.V.
40020290;Euro Accident
40021051;Firesafe Group
40017364;First Onsite Property Restoration
40019735;Gavefabrikken AS
40020249;Gram Equipment
40019313;KAYABA Corporation
40016915;McCarter & English, LLP
40021716;Neways
40019610;NITTOC CONSTRUCTION CO., LTD.
40021275;Packsize LLC
40018781;PANJIT INTERNATIONAL INC.
40021169;PERSOL TEMPSTAFF CO., LTD.
40020480;Rockworth Systems Furniture India (Pvt) Ltd
40020392;SE Tylose GmbH & Co. KG
40020812;SETEC
40020398;Suur-Savon Sähkö Group
40019873;Sygnature Discovery Limited
40016463;Terveystalo Oyj
40017615;WE Europe BV
40019069;White & Green Natural S.A.
40017539;WONIK QnC Corporation
40022668;TOTEM COMMUNICATION S.R.L.
40014941;Prisma Properties AB
40008825;HUMA THERAPEUTICS LIMITED
40016474;Svitla Systems
40016708;Bucher and Christian Consulting, Inc
40016251;Asunaro Aoki Construction Co., Ltd.
40005423;Apleona
40017910;Termotécnica Ltda.
40021862;Gemtek Technology Co.,Ltd.
40021300;Teknokon Makina İmalat Ve Montaj A.ş
40021369;Arthawena
40021123;Matterport
40022266;TARGA GmbH
40022392;EUROAPI
40022008;C. L. Gupta Exports Ltd
40021386;PLPS
40017742;VTL SA
40019155;Packyard Group
40021997;RenewSys India Private Limited
40020562;AGORA MAKERS
40021882;Volys
40019950;J S Auto Cast Foundry India Pvt Ltd
40016973;Waaree Energies limited
40020298;Everton Group
40020806;Biscuiterie Thijs
40019825;TICKET TO THE MOON
40021970;Eakin Healthcare Group Limited
40022459;Exotec
40019365;Plakor Czech s.r.o.
40022155;Calmax Technology
40010767;Proton Group
40020748;Tecnifibre
40021608;SHL Group Limited
40020919;Vantaan Energia Group
40020457;Tianjin Jinjin Pharmaceutical Co., Ltd
40021979;Shenzhen H&T Intelligent Control Co.,Ltd.
40021501;Aaseya IT Services Pvt Ltd
40018446;Nishimuragumi Co.,Ltd
40019030;Jiashan High-tech tool Co., Ltd.
40017865;D.P. EKOPLAST
40019476;Taizhou Starshining Electronics Co., Ltd.
40016995;HORIKAWA MFG Co., Ltd
40017631;Hourglass International, Inc.
40017641;Towa Kensyo Co.,Ltd.
40018049;Sogou Co.,Ltd.
40018059;Super B Precision Tools Co., LTD
40018362;Kyokukou Co., Ltd.
40018467;Ai First Co., Ltd.
40018164;Devoción Coffee
40017565;Health Economics and Outcomes Research
40018274;Delipap Oy
40017085;WINMAR (Canada) International, Ltd.
40017157;Intelligent Card Limited (ICL)
40016968;Astray Square
40014779;ScandBook Holding AB
40004301;SHINSHIBA Co.,LTD.
40003486;Microlink PC (UK) Ltd
40014037;Pai Skincare Ltd
40008594;Klinge Chemicals Ltd
40014829;Unipro Limited
40009310;Collected-Group
40019339;MONOPOLIZE Co.,Ltd.
40018664;HOFU KAMOTSU UNSO Co.,Ltd.
40019570;good healthcare group
40017629;Educational Resource Systems, Inc.
40016981;Zhejiang Feiyida Knitting&Textile Co.,Ltd.
40018469;Saito-gumi Co.,Ltd.
40017678;GUANGZHOU ZHONGKANG DIGITAL TECHNOLOGY CO,. LTD
40018813;Hydroware AB
40019052;StorMagic
40017745;Worldfavor
40017834;Spectra Marktforschungsges.m.b.H.
40018345;SHINNIHON REPLUS Co.,LTD.
40017266;Phase2
40018350;FUJIWARAKEITEN Co., Ltd.
40017375;Bell-Carter Packaging, LLC
40017217;Landvetters Styr & Elservice AB
40016905;Windrose Consulting Group
40010822;Emerges-lite Pte Ltd
40017017;MagicOrange
40022475;Nippon Air Conditioning Services Co., Ltd.
40021443;Kinios GmbH
40020001;Conclusion Group
40020613;Jiangsu Rongtai Industry Co., Ltd.
40016777;ASIMCO Sealing Technologies Co., Ltd (Anhui)
40022634;Scandic Hotels
40017229;TED BED EAD
40022141;Polinas Plastik
40018490;Delpharm
40019437;Haichang International Limited
40018746;Energizer Holdings
40021814;Feinmetall GmbH
40021872;Tecnica Group
40022479;GROUPE BEAUMANOIR
40022626;Boran-Mopack Limited
40019074;ALDI Nord Group
40020377;Penglai Dajin Offshore Heavy Industry Co., Ltd
40019705;SPH KDL HEALTH(SHANGHAI) PHARMACEUTICAL CO.,LTD.
40020456;Jiangsu Wanda Special Bearing Co.,Ltd
40021283;Huajin Textile Printing&Dyeing Co.,LTD
40019653;Coop Danmark A/S
40021990;WAGO Group
40022594;Henan KMD Advanced Materials and Technology Co., Ltd.
40016795;Curtis Packaging
40002760;Good-Loop
40020995;SOLVENTUM CORPORATION
40020950;Clementi
40021270;Raisio Plc
40004931;NORGESGRUPPEN ASA
40022032;SETO SUISAN CO. LTD
40022561;ST Pharm
40021259;HUAFANG CO.,LTD BINZHOU GARMENT FABRIC BRANCH
40020962;Borinquen Container Corp
40022786;RGREEN INVEST
40020970;SOLYSTIC
40022748;Crescent
40019562;Sedus Stoll AG
40020641;Goldmedal Travel group
40020314;PT. Morich Indo Fashion
40022522;Kuraray Co., Ltd.
40022785;In Win Development Inc.
40022679;Konoshima Chemical Co Ltd.,
40020863;Bitron Electronics SpA
40021824;IMCD
40021222;PRINCIPAL CAPITAL PCL.
40022401;NXO
40022584;EEW Group
40021524;Kremsmüller Group
40018556;TECHNO RENT CO.,LTD
40017718;SCALIAN
40019311;Deig Bros. Construction
40020849;NAG INTERIORS PRIVATE LIMITED
40021025;Tuntex Incorporation
40018980;AT Pharma industriel
40019125;Shenzhen Megmeet Electrical Co., Ltd.
40019113;Beijing Huize Hongyuan Graphic Design Co., LTD
40017226;Cox & Palmer
40017622;Mesh-AI
40017372;MD Analytics (WA) Inc.
40018978;Shanghai Han Yuan Law Firm
40022788;Cablescom
40021403;Raybow (Suzhou) Pharmaceutical Co.,Ltd
40021299;Zhejiang Raybow Pharmaceutical Co., LTD
40022926;Sichuan Hanhai Precision Manufacturing Co.,Ltd
40019883;GCA
40020941;MM Flowers
40022593;Chengdu BOE Optoelectronics Technology Co., Ltd
40020768;FUJI P.S CORPORATION
40021854;Hosiden
40021146;Sangetsu Corporation
40021626;PPE   FIOS ESMALTADOS S.A
40021465;LETRIGHT INDUSTRIAL CORP.,LTD.
40020261;SFB Schwäbische Formdrehteile GmbH
40023071;WUS Printed Circuits Co., Ltd.
40021962;LOTES CO., LTD.
40020461;Sino Legend (China) Chemical Company Ltd.
40023663;GENERTEC INTERNATIONAL CORPORATION LIMITED
40005384;Manergy Iroko (Pty) Ltd
40009839;Beijing Career International Co., Ltd.
40008638;GWI UK ACQUISITION COMPANY LIMITED (Freightliner Group Limited UK)
40016563;KOTOBUKI SEIHAN PRINTING CO., LTD.
40018752;AKTIVCO SAS
40018753;CAMUSAT INTERNATIONAL
40023289;20 Microns Limited
40019863;Sonim Technologies, Inc.
40023065;CEVA Logistics
40023283;CITISCAPE
40022966;PFI Holdco LLC
40023051;Schou Company
40021122;Michelmores
40018574;Siempelkamp Giesserei
40021281;Chongqing Carelife Pharmaceutical Co., Ltd
40021251;Blumar S.A.
40023165;Schmitz Cargobull AG
40021274;Innofactor
40020834;YUNNAN BAIYAO GROUP HEALTH PRODUCTS CO., LTD.
40020997;Meso Scale Discovery
40022147;Owkin, Inc.
40022947;Coforge Limited
40021411;Inoverde
40021840;SARSTEDT AG & Co. KG
40022625;IT-HAUS GmbH
40022773;&Tradition
40021905;NANJING COSMOS CHEMICAL CO LTD
40023077;CKD Corporation
40017348;Frederique Constant Group
40022550;Hengstenberg GmbH & Co. KG
40023304;ARaymond
40020692;Raycraft Co.,LTD.
40020031;TAKEYA TECH CO.,Ltd
40019585;stick & lembke
40018951;Dopper
40018542;Studion
40019270;Information System Service, Co.
40019608;Pacific Rubber / PRP
40019493;CapFields Luxembourg
40018691;Miyamototekkousyo Co.,Ltd
40019021;MOTEGI KOGYOSYO Co., Ltd.
40017943;NIPPON ALUNDUM CORP.,LTD
40018243;Aircare
40019236;Watanabe Mfg. Co.,Ltd.
40019639;SEIKOUSHA Co.,Ltd
40018468;Tohsho Co.,Ltd.
40018565;Zhejiang Better Plastic Co.,Ltd
40018552;SANO CO.,LTD.
40017579;FlexCom AB
40017153;Zhangzhou Yushan Electronics Co., Ltd.
40017214;Lansa Fastigheter AB
40017387;KOMEI MFG. CO.,LTD
40017012;Leuthold Mechanik AG
40017011;elaboratum
40023784;Auto Spares & Salvage Ltd
40000759;Atrevia Comunicación
40000108;Shanghai Kezhirui Consulting LTD.
40002956;Microbiologos Asociados SA
40011821;Anvi Mexicana S.A de C.V.
40016428;YAMAKA WOOD CO.,LTD
40016442;Amisco Spa
40016605;KATSUNO SEIKA CO.,LTD.
40004415;Best Plastic Management GmbH
40010176;ProNav Technologies Ltd.
40016496;White & Case LLP
40017169;Business Brain Showa-Ota Inc.
40023472;Maxell, Ltd.
40020716;Kedrion Holding Spa
40020698;CR Jiangsu Pharmaceutical Co., Ltd.
40021977;Globalfoundries Inc
40021497;Röchling Automotive
40020032;Hwaseung Enterprise
40022600;BIOPHARM SPA
40021077;Amplity, Inc.
40021820;SYNERGIE CAD Group
40021868;Aurobay Sweden
40021364;NetONE Network Solution Co.,Ltd.
40017155;SANKEN SETSUBI KOGYO CO., LTD.
40020307;Envoy Global, Inc.
40022969;Equativ
40022094;HRS Group
40023206;Delta-Sport Handelskontor GmbH
40023201;XENON Automationstechnik GmbH
40019669;Etimex Primary Packaging GmbH
40023408;SDI CORPORATION
40021812;TOYO CONSTRUCTION
40020839;Pact Group
40022794;Tecniplast SpA
40022506;Ami Organics Limited
40018720;United Plantations Berhad
40022151;Super Bock Group
40023058;BAP Pharma
40023133;Félix Solís
40021029;Shanghai Shixuan Business Consulting Co., Ltd.(Shixuan PR)
40019586;Asserco SPA
40019284;FUYOH VIDEO AGENCY Co.,Ltd.
40019000;JSG CO.,LTD.
40019817;NAKAMURA MFG CO.,LTD.
40017798;NASU KANKYO GIJUTSU CENTER CORPORATION
40018550;EVERBIZ INDUSTRIAL CO., LTD
40017996;SEA Enterprises a.s.
40018076;Weidenaar Worst BV
40016660;Martec
40018589;Clessidra Group
40023628;ARE Holdings, Inc.
40023572;Linea Directa Aseguradora, S.A
40021365;LOGISTEED, Ltd.
40021383;Inamar Vapor
40023568;Tai Ping Carpets International Ltd.
40022837;Unica
40023183;Schlaeger M-Tech GmbH
40023641;Fodelia Oyj
40021725;Lunit
40023680;CE TECHNOLOGY BERHAD
40022411;TRUFFAUT
40021414;Infinitus
40020576;Eierhof Hennes GmbH
40011435;Constell Group
40023639;GRAITEC
40021371;Masco Industries Ltd. (Composite Knit Garments)
40023176;Hai Minh Textile JSC
40023652;Revolution Beauty
40016210;Pathways Public Health GmbH
40020170;Cameo Computer Services (UK) Ltd
40019528;Nisshin Special Foundry Co., Ltd.
40020042;Shanghai Yu Wins Trading Co.,Ltd
40020393;Hackhealth
40019827;NAKAMURAKISO Co., Ltd.
40018476;Nishibu Co., Ltd.
40017974;Alfix A/S
40019341;SANKI INDUSTRIAL CO.,LTD
40018961;Johann Wiehart OG
40017202;Igne Group Limited
40017160;CHOEI INDUSTRY Co.,Ltd.
40014130;Taizhou Boyang Shoes Co.,Ltd
40001036;FAEN S.A.
40018471;Anaplan, Inc.
40011777;SANKOU Engineering Plastic Co., Ltd.
40013584;Oxygen house ltd
40024430;CloudFactory
40022047;Asteria Group
40018724;Tryg A/S
40021387;365 Data Centers
40020743;Cosmo S.p.A.
40017837;LabWare Limited
40022142;LEMAN
40020990;SOPHiA GENETICS
40018067;Bespak
40021911;Goldwin Inc.
40023861;EXEMED PHARMACEUTICALS
40023352;San-Ei Gen F.F.I., Inc.
40006524;Isetan Mitsukoshi Holdings Ltd.
40023130;Jyske Realkredit A/S
40019759;Rackspace Technology Inc
40017961;BICO Group AB
40023016;FiberCop S.p.A. (part of Optics HoldCo Group)
40022923;Clifton Export Private Limited
40023067;Asahi Polyslider Co., Ltd.
40023886;TOKAI RIKA co.,LTD.
40022589;Fabrica de Harinas Elizondo
40002609;Nilfisk A/S
40022874;SUZHOU HENGMINGDA ELECTRONIC TECHNOLOGY CO.,LTD
40016339;Pointer Ltd
40019942;SANEIKOUSAN CO.,LTD.
40018916;Daiichi Seiki Co., Ltd.
40018258;ITOGUCHI-SANGYOU CO.,LTD.
40020612;Kanan Seisakusho Co.,Ltd
40019851;NSP SEKKEI Co.,Ltd.
40019861;Allhouse
40018191;Tongxiang Xinlong Bedding Co., Ltd.
40020450;Shanghai Shengma Aolong Gifts Co., Ltd.
40019347;MIZUNO KOGYO Co., Ltd
40019553;SHINKO Co.,Ltd
40019749;FUJISAWASHIKO K.K.
40019118;Yamada bankin Co., Ltd.
40017947;Chuousokuryousekkei Co., Ltd.
40018798;Sinsei Kogyo Co., Ltd.
40017792;Black Sutherland LLP
40018454;Motoshige Kensetsu Inc.
40016974;JD FOOD PUBLIC COMPANY LIMITED
40017083;Serdar Plastik Ve Ambalaj San.A.Ş
40017252;Brion Rör AB
40017089;Delphi International Srl
40002855;Nordic Tyre Group AB
40019503;Reach plc
40017771;Roto Group
40016903;Arista Networks, Inc.
40023420;NewAge Industries, Inc.
40018025;Biodesix, Inc.
40021870;Ysco N.V.
40024180;Shenzhen Beauty Star Co.,Ltd.
40018403;Excel Travel
40024101;Xinfa Pharmaceutical Co., Ltd.
40021672;Redwood Software
40023273;Fivetran
40023858;CAP SUSTAINABLE SOLUTIONS
40023294;LE GROUPE CIF de Bussy
40021987;Nabeya Bi-tech Kaisha
40024144;Kiko Tech Co., Ltd.
40020495;Ferrotec USA
40018896;One Workplace
40022598;VaccinDirekt
40022192;Zeller+Gmelin GmbH&Co. KG
40022352;SERIS Belgium
40020513;Ivy Technology
40023977;Forcecon Technology
40024167;Burton
40018239;MASCOT
40018269;Senator International Limited
40020368;DAIWA CONSTRUCTION
40018804;Wakovender Co.,Ltd
40020601;Goko Co., Ltd.
40020940;Izumi Kosan Co.,Ltd
40019762;ALPHA FOODSTUFFS CO., LTD.
40019455;HIDEKIKOU Co.,Ltd
40017858;Mega Clinical Research Consulting Co., Ltd.
40019554;CBI (BEIJING) BUSINESS INFORMATION LTD
40019139;INKE SA
40019933;FUJII Co.,Ltd.
40019678;Exped
40018072;2050 Consulting
40018405;Banketbakkerij van Strien B.V.
40018666;WADO CO., LTD
40019068;Synergy Marketing
40018797;KANAZAWA SANGYO Co.,Ltd.
40017178;SHIMIZU Manufacturing Co., Ltd
40019154;Momo Line srl
40018492;Rainer Bausch GmbH
40017003;MAW Communications
40017334;Helwa Wafelbakkerij
40017215;Vonlanthen Sécurité SA
40007071;Ravicorp Industria
40016478;CE&IC, Inc.
40016759;Saarathi Healthcare Private Limited
40019656;Do-Yamamoto Co., Ltd.
40019039;Roberts Bakery
40011711;NORITAKE CO., LIMITED
40019800;Sobi
40018554;Weathernews Inc.
40017287;NIPPO CORPORATION
40015229;SaniSure Holdings LP
40017580;SAKSOFT LIMITED
40018392;BrowserStack Inc.
40019788;Röchling Industrial
40019877;Van Wijngaarden B.V.
40020411;MAHOU SAN MIGUEL
40020577;SPAAS KAARSEN NV
40021050;LDH (La Doria) Limited
40021446;Map Group (UK) Limited
40022495;TAKKT AG
40022805;Inolex, Inc.
40023282;C & C Joint Printing Co., (Shanghai) Ltd.
40023285;Multek Group
40023902;Reitz Group
40023954;Winbond Electronics Corporation
40023988;SONNEX PACKAGING NIGERIA LIMITED
40024049;Sovos
40024109;SHINAGAWA REFRA Co.,Ltd.
40024117;MEGGLE Group GmbH
40024219;Malnove
40024562;MIDAC SPA
40024604;RitterTech
40024621;Ordos Yuansheng Optoelectronics Co., Ltd.
40024673;Ferrosan Medical Devices
40024714;Masood Textile Mills Limited
40020198;OSUMI
40018222;Sando Sanyo Printing Co., Ltd.
40017370;Visions Management
40020924;Kishibankin Factory Co.,Ltd.
40019548;N-TEC CO.,LTD.
40020696;SanEi seisakujo Co.,Ltd.
40020252;De Gebroeders Steneker B.V.
40017531;Nybsys
40019531;Ishii Kogyo Co., Ltd.
40019520;URAKAWA TRANSFORMER MFG.CO.,LTD.
40020362;KUMANOMAE KOUZAI INC.
40020688;Tokuri Co., Ltd.
40018346;Ningbo Xinyue Auto Parts Co., Ltd
40020240;MITSUDASYOUTEN Co.,Ltd.
40019510;GALAICA
40017343;Weidenaar Retail B.V.
40017642;EMC Japan Corporation
40017033;G2 Legal
40017255;Stortford Interiors UK
40020923;Conduct co.,Ltd
40017944;Nuvoton Technology Corporation
40018901;YAHAGI CONSTRUCTION CO.,LTD
40018547;Makino Milling Machine Co., Ltd.
40020801;Tamro AB
40019053;Fox's Burton's Companies (FBC) UK Limited
40021976;Lifco AB
40004480;POWERTECH ENGINEERING
40006580;KOKUBOJUKEN CO.,LTD.
40016143;LARSEN EN BUHL
40016536;Marval & Vincent BV
40016685;CHUEKI CORPORATION
40016293;Mologic Ltd, trading as Global Access Diagnostics
40005661;Asia Cement Corporation
40006343;PHOENIX Pharma SE
40017204;BRUSH Group
40017551;Vinde Tilkomstteknikk
40017589;Cybage Software Pvt. Ltd.
40019081;KiK Textilien und Non-Food GmbH
40019987;Brixly AB
40020907;NIHON DENGI CO.,LTD.
40021374;Cabelte, Cabos Eléctricos, S.A.
40021601;Van Ballegooijen Foods
40022666;GROUPE BK
40023224;United creation packaging solutions (suzhou) Co.,Ltd.
40023257;CETC DEQING HUAYING ELECTRONICS CO.,LTD
40023418;Flad Architects
40023491;MARSHALL GROUP
40023717;ISA Nextgenmaterials
40023762;3xper Innoventure Limited
40023811;Total Quality Logistics, LLC
40024541;Müller Präzision GmbH
40024804;Pihlajalinna Oyj
40021826;A E Yates Group
40018323;Alpha-Omega Services, Inc.
40020798;Andersérs Mek Verkstad AB
40021149;Axis Consulting corporation
40019768;CargoLine GmbH & Co. KG
40021832;DONALD INSALL ASSOCIATES
40002721;Energy Cool
40021424;ICAS
40020909;Ishinabe CO.,LTD
40017286;KAGOSHIMA KINZOKU CO., LTD.
40021030;Matsushimazouen Co.,Ltd.
40020795;MeetingPackage
40018560;Nitto Seikan CO.,LTD
40017341;Pexhurst Services Limited
40015687;pharmacom active marketing gmbh
40021602;RebelDot Solutions
40022058;REPRA CO.,LTD.
40023034;SAKAMOTO IRONWORKS Co.,Ltd.
40018416;Speroteck, Inc
40021946;SUGITEC LTD.
40018573;The IT Electronics Eleventh Design & Research Institute Scientific and Technological Engineering Corporation Limited Eastern China Branch
40021856;TOKUSYUKOUKI Co.,Ltd.
40017371;Triad Consulting Solutions
40018364;"UAB ""Balticsofa"""
40018558;YANCHENG JIAHE HARDWARE MANUFACTURING CO.,LTD.
40021853;Zhenjiang Kaiyue Tools Co., Ltd.
40019878;ZONTAL
40018284;Mahnke Group
40020496;Brookfield Properties Brazil
40017606;Nordströms Bygghandel
40023088;Groupe SNCF
40024091;Angus Soft Fruits Ltd
40025023;Hua Tian Technology (Xi'an) Co., Ltd.
40025195;Arizon RFID Technology
40020009;TPC Printing & Packaging
40023225;Runden Group GmbH & Co. KG
40023921;Bolzoni S.p.a.
40023705;Ritz Paris
40021671;CARSO Investment
40013354;Wienerberger AG
40023242;BOREAL LOGÍSTICA Y TRANSPORTE
40017738;EKINOPS
40019964;Röchling Medical
40024577;TeleChoice International Limited
40025093;Hisense Visual Technology
40024314;MEDISCIENCE PLANNING INC.
40003401;FedEx Corporation
40024540;Forsyths Ltd
40024950;LAMDA Development
40023485;HFCL Limited
40021831;Chongqing Linglong Industrial Development co.,Ltd.
40024439;DMS Facility Services
40022473;Sanshindenko Co., Ltd.
40022916;Touho Unyu Co.,Ltd.
40022516;Sanyo Kensetsu Kogyo Co.,Ltd.
40021223;HASHIMOTO CO.,LTD.
40021493;Meitouunyu Co.,Ltd.
40022025;NARUTO NO IMOYA
40022203;AgileEngine
40021897;Sanwashiki Ventilator Inc.
40021651;Anpachijyuuki Co.,Ltd.
40021147;MARUAGUMI Co.,Ltd.
40021908;CRESCO Co.,Ltd.
40021402;Kashidonyakanamori Co.,Ltd.
40020918;Nanaidenkikoji Co.,Ltd.
40021855;Naganumakensetsu Co,.Ltd.
40019695;SEKON INDUSTRY INC.
40019443;MIYAKE CERAMICS CO., LTD.
40021148;Ickakou CO.,LTD.
40020397;Cook + Associates
40021396;NIWASHO Co.,Ltd
40020202;Golden Seven Stars Tour
40021406;NAKAJIMA SS. Co., Ltd.
40020690;Hatano Rubber Manufacturing Co.,Ltd.
40021405;SHINOHARA TEXTILE Co., Ltd.
40020351;MURAKAMI CONSTRUCTION INDUSTRY
40017307;Anzensangyo Co. Ltd
40020853;DAIWA GIKEN Co.,Ltd
40021153;YUAN YUH
40018477;Yonezawa Kogyo Co.,Ltd
40018532;Stok LLC
40018674;Embassy Creative
40018189;Ninomiya Manufacturing Corp.
40018458;Sekidensetsukougyou Co., Ltd.
40017268;Persefoni
40017696;OHMOTO GUMI CO.,LTD.
40018424;Artech L.L.C.
40017950;SAXA, Inc.
40020816;Climate Impact Partners
40023674;FASCONAGANO Co., Ltd.
40023354;Ryoto Co.,Ltd.
40020689;MUTO CO.,LTD.
40023314;KYOWA CONCRETE INDUSTRY CO.,LTD.
40023143;Niwano Construction Co., Ltd.
40022248;Shinwakensetu.inc
40018339;METHYL CO., LTD.
40019338;Toumeikosan.ltd.
40022263;Fairtrade Original B.V.
40022420;OZAKI CORPORATION
40022021;NAGAI HOLDINGS CO,.LTD
40022249;Maruesusangyo Co.,Ltd.
40022477;Okui Electric Co., Ltd.
